2011,21,1,Chief Executive’s Office,The aim is to provide support to the Chief Executive in policy formulation and delivery of pledges made in the Policy Address; to plan and implement arrangements for the Chief Executive’s public and social engagements; to co-ordinate the Government’s media and public relations strategy; and to ensure the efficient management of the Government House and the Chief Executive’s country residence at Fanling.,65.9,64.6,64.5,67.1
2011,21,2,Executive Council,The aim is to ensure the smooth operation of the Executive Council.,18.0,18.0,18.1,18.1
2011,21,0,total,,83.9,82.6,82.6,85.2
2011,22,1,"Agriculture, Fisheries and Fresh Food Wholesale Markets",The aim is to facilitate agricultural and fisheries production and improve productivity.,189.0,214.5,198.8,212.3
2011,22,2,Nature Conservation and Country Parks,"The aim is to conserve flora, fauna and natural habitats; to designate and manage country parks, special areas, marine parks and marine reserves; and to control international trade in endangered species of animals and plants in Hong Kong.",458.1,497.0,491.9,509.7
2011,22,3,"Animal, Plant and Fisheries Regulation and Technical Services","The aim is to monitor the welfare of animals, and control the diseases in animals and plants through the enforcement of relevant legislation; protect public health; protect and regulate fisheries; and provide technical services.",217.0,231.6,223.0,242.2
2011,22,0,total,,864.1,943.1,913.7,964.2
2011,23,1,Auxiliary Medical Service,"The aim is to augment the existing medical and health services for maintaining the health care and well-being of the territory, especially in times of emergency, having regard to internal security considerations.",69.3,65.0,64.7,66.4
2011,23,0,total,,69.3,65.0,64.7,66.4
2011,24,1,Regularity Audit,The aim is to provide the Legislative Council with an overall assurance that the Government’s financial and accounting transactions and those of funds of a public or quasi-public nature are proper and that they conform to accepted accounting standards.,36.7,37.3,36.8,37.8
2011,24,2,Value for Money Audit,"The aim is to provide the Legislative Council with independent information, advice and assurance about the economy, efficiency and effectiveness with which any bureau/department of the Government, agency, other public body, public office or audited organisation has discharged its functions.",81.7,84.3,82.7,83.3
2011,24,0,total,,118.4,121.6,119.5,121.1
2011,25,1,Monitoring and Advisory Services,"The aim is to provide effective professional and technical advice to the Government and quasi-government organisations and to oversee subvented, joint-venture and entrusted projects.",201.4,198.0,200.1,203.4
2011,25,2,Facilities Upkeep,The aim is to provide efficient and cost-effective professional and project management services for the maintenance and refurbishment of buildings and facilities.,775.4,795.7,798.4,824.7
2011,25,3,Facilities Development,"The aim is to provide efficient, cost-effective and timely architectural and associated professional and project management services for the design and construction of buildings and related facilities.",548.2,542.2,547.3,537.3
2011,25,0,total,,1525.0,1535.9,1545.8,1565.4
2011,26,1,Trade Statistics,"The aim is to process import/export declarations and cargo manifests, to safeguard the Government’s revenue from import/export declaration charges, and to produce and analyse trade statistics.",133.5,150.0,132.6,150.1
2011,26,2,Social Statistics,"The aim is to produce and analyse demographic, labour force and social statistics, and to maintain a register of quarters as a sampling frame for conducting household surveys.",90.1,142.6,132.1,385.8
2011,26,3,National Accounts and Balance of Payments Statistics,"The aim is to produce and analyse Gross Domestic Product (GDP), Gross National Product (GNP), BoP and related statistics in a timely and accurate manner, and to assist in the preparation of Government’s forecasts of various economic aggregates.",69.7,73.9,66.2,72.0
2011,26,4,General Statistical Services,The aim is to provide statistical consultancy services and to maintain quality standards in statistical work.,27.6,28.5,27.8,35.0
2011,26,5,Price/Industry/Service Statistics,"The aim is to produce and analyse price, industry and service statistics.",123.1,137.0,121.7,120.0
2011,26,6,Labour Statistics,"The aim is to produce and analyse statistics on employment, vacancies, wage, labour earnings and manpower requirements and to maintain a Central Register of Establishments (CRE) as a sampling frame for conducting establishment surveys.",62.9,67.2,59.3,64.7
2011,26,0,total,,506.9,599.2,539.7,827.6
