2008,21,1,Chief Executive’s Office,The aim is to provide support to the Chief Executive in policy formulation and delivery of pledges made in the Policy Address; to plan and implement arrangements for the Chief Executive’s public and social engagements; to co-ordinate the Government’s media and public relations strategy; and to ensure the efficient management of the Government House and the Chief Executive’s country residence at Fanling.,53.2,57.5,59.9,59.7
2008,21,2,Executive Council,The aim is to ensure the smooth operation of the Executive Council.,16.6,17.1,18.1,19.4
2008,21,0,total,,69.8,74.6,78.0,79.1
2008,22,1,"Agriculture, Fisheries and Fresh Food Wholesale Markets",The aim is to facilitate agricultural and fisheries production and improve productivity.,231.8,358.3,294.1,189.5
2008,22,2,Nature Conservation and Country Parks,"The aim is to conserve flora, fauna and natural habitats; to designate and manage country parks, special areas, marine parks and marine reserves; and to control international trade in endangered species of animals and plants in Hong Kong.",400.6,418.8,427.6,436.7
2008,22,3,"Animal, Plant and Fisheries Regulation and Technical Services","The aim is to monitor the welfare of animals, and control the diseases in animals and plants through the enforcement of relevant legislation; protect public health; protect and regulate fisheries; and provide technical services.",363.8,662.3,766.9,271.3
2008,22,0,total,,996.2,1439.4,1488.6,897.5
2008,23,1,Auxiliary Medical Service,"The aim is to augment the existing medical and health services for maintaining the health care and well-being of the territory, especially in times of emergency, having regard to internal security considerations.",58.0,59.2,59.9,63.6
2008,23,0,total,,58.0,59.2,59.9,63.6
2008,24,1,Regularity Audit,The aim is to provide the Legislative Council with an overall assurance that the Government’s financial and accounting transactions and those of funds of a public or quasi-public nature are proper and that they conform to accepted accounting standards.,32.0,33.3,33.9,34.9
2008,24,2,Value for Money Audit,"The aim is to provide the Legislative Council with independent information, advice and assurance about the economy, efficiency and effectiveness with which any bureau/department of the Government, agency, other public body, public office, or audited organisation has discharged its functions.",79.4,79.8,81.1,84.4
2008,24,0,total,,111.4,113.1,115.0,119.3
2008,25,1,Monitoring and Advisory Services,"The aim is to provide effective professional and technical advice to the Government and quasi-government organisations and to oversee subvented, joint-venture and entrusted projects.",171.1,172.1,180.6,190.2
2008,25,2,Facilities Upkeep,The aim is to provide efficient and cost-effective professional and project management services for the maintenance and refurbishment of buildings and facilities.,704.0,703.1,712.7,730.9
2008,25,3,Facilities Development,"The aim is to provide efficient, cost-effective and timely architectural and associated professional and project management services for the design and construction of buildings and related facilities.",483.7,485.9,506.0,511.2
2008,25,0,total,,1358.8,1361.1,1399.3,1432.3
2008,26,1,Trade Statistics,"The aim is to process import/export declarations and cargo manifests, to safeguard the Government’s revenue from import/export declaration charges, and to produce and analyse trade statistics.",117.3,144.8,119.0,148.9
